train,valid
0.8037701231060606,0.8792
0.8773033065025253,0.902
0.9086519491792928,0.9064
0.9345259232954546,0.914
0.9510830965909091,0.92
0.9640299479166667,0.9232
0.9742197364267677,0.9168
0.9768929529671717,0.9048
0.9812677556818182,0.9132
0.9835316051136364,0.9136
