train,valid
0.7975013809974747,0.8996
0.880795257260101,0.91
0.9144126815025253,0.914
0.9392163825757577,0.9012
0.9525232796717172,0.916
0.9648536142676768,0.9148
0.9709004103535354,0.9244
0.9786142676767677,0.926
0.9827424636994949,0.9312
0.9851394807449495,0.9168
