train,valid
0.804095643939394,0.8888
0.8803119081439394,0.8972
0.9100378787878788,0.9108
0.9401633522727273,0.9148
0.9546884864267677,0.9044
0.9645428898358586,0.9004
0.9733319523358586,0.9144
0.9786044034090909,0.904
0.9827523279671717,0.9192
0.98583984375,0.9172
