train,valid
0.8003324258207072,0.8656
0.8800011837121212,0.8772
0.9115520438762627,0.9028
0.9347675978535354,0.9024
0.9541015625,0.9088
0.9662494081439394,0.9124
0.9715909090909091,0.9128
0.9780372080176768,0.9136
0.9836203835227273,0.9148
0.9859730113636364,0.9124
