train,valid
0.94482421875,0.9476
0.9545651830808081,0.9504
0.9656624842171717,0.9508
0.9757733585858586,0.9536
0.9816425978535354,0.9556
0.9849520596590909,0.9556
0.9906338778409091,0.9508
0.9910777698863636,0.956
0.9924094460227273,0.952
0.9925870028409091,0.9548
