train,valid
0.8011067708333333,0.858
0.8805782433712122,0.8964
0.9131401909722222,0.9072
0.9355419428661617,0.9144
0.9544221511994949,0.9176
0.9656822127525253,0.916
0.9711470170454546,0.9148
0.9770261205808081,0.9156
0.9829298847853536,0.9156
0.9864711568813131,0.9048
