train,valid
0.7982313368055555,0.8508
0.8767509075126263,0.886
0.911981139520202,0.8956
0.9370314472853536,0.9036
0.9534899779040404,0.9052
0.9652185921717172,0.9056
0.9713245738636364,0.906
0.9781605113636364,0.9084
0.9844292534722222,0.9072
0.9865944602272727,0.9024
