train,valid
0.8023052793560606,0.8748
0.8808544428661617,0.9008
0.9127061631944445,0.9112
0.9390634864267677,0.9132
0.95571930239899,0.9172
0.9659090909090909,0.922
0.9721235795454546,0.9216
0.9790581597222222,0.9168
0.9825303819444445,0.918
0.9855291193181818,0.918
