train,valid
0.8036369554924242,0.89
0.8766226720328283,0.8988
0.9093523121843435,0.9128
0.9319661458333333,0.9148
0.9535343671085859,0.916
0.9638178661616162,0.918
0.9715021306818182,0.9152
0.9790482954545454,0.9204
0.9825303819444445,0.9172
0.9844637784090909,0.9148
