train,valid
0.7973682133838383,0.8636
0.8787188289141414,0.8932
0.9118282433712122,0.888
0.9345456518308081,0.9136
0.95425445864899,0.912
0.9658400410353536,0.908
0.9733664772727273,0.906
0.9785698784722222,0.9124
0.9824662642045454,0.9088
0.9856277619949495,0.9076
