train,valid
0.8016986268939394,0.87
0.8794685132575758,0.892
0.9116062973484849,0.9068
0.9357737531565656,0.9064
0.9509597932449495,0.9092
0.9644541114267677,0.9112
0.9745205965909091,0.898
0.9775045375631314,0.8956
0.9822097932449495,0.9032
0.985415680239899,0.9064
