train,valid
0.8045494002525253,0.8892
0.8811109138257577,0.902
0.91275055239899,0.9148
0.9396405460858586,0.914
0.9517489346590909,0.9168
0.9628659643308081,0.9172
0.9762961647727273,0.9192
0.9785896070075758,0.9116
0.9851296164772727,0.9176
0.9873934659090909,0.918
