train,valid
0.8000858191287878,0.8828
0.8809530855429292,0.896
0.9154681581439394,0.912
0.9380721275252526,0.906
0.9516354955808081,0.9204
0.9642765546085859,0.912
0.9741309580176768,0.9152
0.9802566682449495,0.9144
0.9824317392676768,0.9148
0.9855389835858586,0.9132
