train,valid
0.8049439709595959,0.8832
0.880474668560606,0.9024
0.9175643150252526,0.9104
0.9368440261994949,0.91
0.9548759075126263,0.9172
0.9661951546717172,0.9116
0.9753639914772727,0.9176
0.9792258522727273,0.9116
0.9823774857954546,0.9092
0.9855291193181818,0.9028
