train,valid
0.7986555003156565,0.8708
0.8826497395833333,0.8976
0.9119959359217172,0.9004
0.9336381392045454,0.9116
0.9518821022727273,0.9104
0.9644985006313131,0.914
0.9731100063131314,0.9152
0.980044586489899,0.9108
0.9825303819444445,0.9192
0.9835316051136364,0.9108
