train,valid
0.8018564551767677,0.8964
0.8778162484217172,0.9088
0.9102746212121212,0.9196
0.9348218513257577,0.9228
0.9516650883838383,0.9292
0.9648536142676768,0.9292
0.9730557528409091,0.9184
0.978155579229798,0.9264
0.9821210148358586,0.9288
0.9866931029040404,0.9268
