train,valid
0.7973238241792928,0.8792
0.878689236111111,0.896
0.9091648910984849,0.9032
0.9343434343434344,0.9008
0.9509351325757577,0.9112
0.9625996291035354,0.9088
0.9730113636363636,0.8988
0.9765625,0.9084
0.9825205176767677,0.9024
0.9856622869318182,0.908
