train,valid
0.803439670138889,0.8752
0.878314393939394,0.902
0.9069996843434344,0.9084
0.9356652462121212,0.9124
0.9533913352272727,0.9156
0.9637438841540404,0.9112
0.9725329466540404,0.92
0.9778941761363636,0.9132
0.9811345880681818,0.9208
0.9866388494318182,0.9156
