train,valid
0.803493923611111,0.8824
0.8809333570075758,0.8896
0.9158430003156565,0.9116
0.9382644807449495,0.9136
0.951556581439394,0.9156
0.9652876420454546,0.9172
0.9750088778409091,0.9064
0.9786487926136364,0.9184
0.9812874842171717,0.9152
0.9846413352272727,0.9056
