train,valid
0.8022954150883838,0.8816
0.8781121764520201,0.8984
0.91128570864899,0.9076
0.9373175110479799,0.9108
0.9538204308712122,0.9124
0.968325836489899,0.92
0.9723011363636364,0.9188
0.9813565340909091,0.9152
0.9839311079545454,0.9136
0.9878373579545454,0.9176
