train,valid
0.7443527067550505,0.8252
0.8337081755050505,0.8588
0.8671825678661617,0.866
0.9003462357954546,0.8716
0.9260574494949495,0.8692
0.9453568892045454,0.866
0.9610361426767677,0.8576
0.9668067392676768,0.864
0.9743430397727273,0.8556
0.9782936789772727,0.8644
