train,valid
0.8021721117424242,0.8724
0.8795424952651515,0.8964
0.90902679135101,0.9068
0.9326369160353536,0.9104
0.9527994791666667,0.91
0.9646760574494949,0.9104
0.9734059343434344,0.9116
0.9759509154040404,0.9144
0.9803454466540404,0.9108
0.9849520596590909,0.9136
