train,valid
0.8025074968434344,0.8792
0.8790542140151515,0.8948
0.9085089172979799,0.8936
0.9349106297348485,0.9072
0.9513346354166667,0.9152
0.966860992739899,0.9112
0.9728288746843435,0.9136
0.9797141335227273,0.9148
0.9822985716540404,0.9176
0.9848188920454546,0.9112
