train,valid
0.8021967724116162,0.8884
0.8820825441919191,0.886
0.9120600536616162,0.904
0.9376874210858586,0.9084
0.9536231455176768,0.91
0.9672161063762627,0.9112
0.9690163352272727,0.9176
0.97802734375,0.9116
0.9820223721590909,0.9148
0.9863725142045454,0.9116
