train,valid
0.7992226957070708,0.8936
0.8769827178030304,0.904
0.9101414535984849,0.8988
0.9325678661616162,0.9024
0.9514135495580809,0.924
0.9647549715909091,0.9188
0.9740520438762627,0.9236
0.9775587910353536,0.9276
0.9825994318181818,0.9256
0.9860174005681818,0.9284
