train,valid
0.710873382260101,0.8344
0.8265417850378788,0.8604
0.8697670059974747,0.8672
0.9009726167929292,0.8648
0.9245926057449495,0.8804
0.9423680160984849,0.8736
0.9575244633838383,0.8808
0.9640102193813131,0.8808
0.9712456597222222,0.8792
0.9755859375,0.8708
